connector,pad,v10_signal,class,oam0_net,oam1_net,oam2_net,oam3_net,oam4_net,oam5_net,oam6_net,oam7_net,wired_on_all_8,notes
Conn1,B11,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,C11,S7_TX6N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,D11,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,E11,S7_TX11N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,F11,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,G11,S7_RX5N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,H11,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,J11,S7_RX6N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,K11,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,L11,S7_RX11N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,A12,S7_TX5P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,B12,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,C12,S7_TX6P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,D12,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,E12,S7_TX11P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,F12,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,G12,S7_RX5P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,H12,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,J12,S7_RX6P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,K12,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,L12,S7_RX11P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,A13,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,B13,S7_TX4N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,C13,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,D13,S7_TX10N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,E13,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,F13,TEST10,unmapped_nc,,,,,,,,,no,Named in v1.0 but AMD overlay unknown or reserved; no copper
Conn1,G13,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,H13,S7_RX4N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,J13,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,K13,S7_RX10N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,L13,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,A14,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,B14,S7_TX4P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,C14,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,D14,S7_TX10P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,E14,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,F14,TEST11,unmapped_nc,,,,,,,,,no,Named in v1.0 but AMD overlay unknown or reserved; no copper
Conn1,G14,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,H14,S7_RX4P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,J14,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,K14,S7_RX10P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,L14,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,A15,S7_TX2N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,B15,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,C15,S7_TX3N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,D15,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,E15,S7_TX9N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,F15,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,G15,S7_RX2N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,H15,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,J15,S7_RX3N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,K15,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,L15,S7_RX9N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,A16,S7_TX2P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,B16,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,C16,S7_TX3P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,D16,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,E16,S7_TX9P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,F16,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,G16,S7_RX2P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,H16,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,J16,S7_RX3P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,K16,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,L16,S7_RX9P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,A17,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,B17,S7_TX1N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,C17,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,D17,S7_TX8N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,E17,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,F17,TEST12,unmapped_nc,,,,,,,,,no,Named in v1.0 but AMD overlay unknown or reserved; no copper
Conn1,G17,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,H17,S7_RX1N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,J17,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,K17,S7_RX8N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,L17,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,A18,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,B18,S7_TX1P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,C18,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,D18,S7_TX8P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,E18,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,F18,TEST13,unmapped_nc,,,,,,,,,no,Named in v1.0 but AMD overlay unknown or reserved; no copper
Conn1,G18,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,H18,S7_RX1P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,J18,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,K18,S7_RX8P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,L18,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,A19,S7_TX0N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,B19,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,C19,S6_TX0N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,D19,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,E19,S6_TX8N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,F19,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,G19,S7_RX0N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,H19,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,J19,S6_RX0N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,K19,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,L19,S6_RX8N,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,A20,S7_TX0P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,B20,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,C20,S6_TX0P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,D20,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,E20,S6_TX8P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,F20,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,G20,S7_RX0P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,H20,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,J20,S6_RX0P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
Conn1,K20,GND,power_shared,GND,GND,GND,GND,GND,GND,GND,GND,yes,OCP-named power/ground on all 8 seats. P48V = local per-seat pour on 16 Conn0 pads after fuse keepout; NOT a 100A flood. P12V2 Unknown/may be NC. Do not tie P48V to D3000E-S1 (12 V). DO NOT ENERGIZE.
Conn1,L20,S6_RX8P,serdes_named_not_routed,,,,,,,,,no,Named SerDes (xGMI/IF candidate). NO NET on any seat. Do not route S1-S7.
